Street_Name,Crash_UP_ID,FID,FID_Austin,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID1,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,CrashID,CrashID1,Latitude,Longitude,Unit_Nbr,Prsn_Nbr,Prsn_Type_ID,Prsn_Occpnt_Pos_ID,Prsn_Injry_Sev_ID,Prsn_Age,Prsn_Ethnicity_ID,Prsn_Gndr_ID,Prsn_Ejct_ID,Prsn_Rest_ID,Prsn_Airbag_ID,Prsn_Helmet_ID,Prsn_Sol_Fl,Prsn_Alc_Spec_Type_ID,Prsn_Alc_Rslt_ID,Prsn_Bac_Test_Rslt,Prsn_Drg_Spec_Type_ID,Prsn_Drg_Rslt_ID,Drvr_Drg_Cat_1_ID,Prsn_Death_Date,Prsn_Death_Time,Incap_Injry_Cnt.x,Nonincap_Injry_Cnt.x,Poss_Injry_Cnt.x,Non_Injry_Cnt.x,Unkn_Injry_Cnt.x,Tot_Injry_Cnt.x,Death_Cnt.x,Crash_Fatal_Fl,Cmv_Involv_Fl,Schl_Bus_Fl,Rr_Relat_Fl,Medical_Advisory_Fl,Amend_Supp_Fl,Active_School_Zone_Fl,Crash_Date,Crash_Time,Rpt_CRIS_Cnty_ID,Rpt_City_ID,Rpt_Outside_City_Limit_Fl,Thousand_Damage_Fl,Rpt_Latitude,Rpt_Longitude,Rpt_Rdwy_Sys_ID,Rpt_Hwy_Num,Rpt_Hwy_Sfx,Rpt_Road_Part_ID,Rpt_Block_Num,Rpt_Street_Pfx,Rpt_Street_Name,Rpt_Street_Sfx,Private_Dr_Fl,Toll_Road_Fl,Crash_Speed_Limit,Road_Constr_Zone_Fl,Road_Constr_Zone_Wrkr_Fl,Rpt_Street_Desc,At_Intrsct_Fl,Rpt_Sec_Rdwy_Sys_ID,Rpt_Sec_Hwy_Num,Rpt_Sec_Hwy_Sfx,Rpt_Sec_Road_Part_ID,Rpt_Sec_Block_Num,Rpt_Sec_Street_Pfx,Rpt_Sec_Street_Name,Rpt_Sec_Street_Sfx,Rpt_Ref_Mark_Offset_Amt,Rpt_Ref_Mark_Dist_Uom,Rpt_Ref_Mark_Dir,Rpt_Ref_Mark_Nbr,Rpt_Sec_Street_Desc,Rpt_CrossingNumber,Wthr_Cond_ID,Light_Cond_ID,Entr_Road_ID,Road_Type_ID,Road_Algn_ID,Surf_Cond_ID,Traffic_Cntl_ID,Investigat_Notify_Time,Investigat_Notify_Meth,Investigat_Arrv_Time,Report_Date,Investigat_Comp_Fl,Investigat_Agency_ID,Investigat_Area_ID,Investigat_District_ID,Investigat_Region_ID,Bridge_Detail_ID,Harm_Evnt_ID,Intrsct_Relat_ID,FHE_Collsn_ID,Obj_Struck_ID,Othr_Factr_ID,Road_Part_Adj_ID,Road_Cls_ID,Road_Relat_ID,Phys_Featr_1_ID,Phys_Featr_2_ID,Cnty_ID,City_ID,Latitude.1,Longitude.1,Hwy_Sys,Hwy_Nbr,Hwy_Sfx,Dfo,Street_Nbr,Control,Section,Milepoint,Ref_Mark_Nbr,Ref_Mark_Displ,Hwy_Sys_2,Hwy_Nbr_2,Hwy_Sfx_2,Street_Name_2,Street_Nbr_2,Control_2,Section_2,Milepoint_2,Txdot_Rptable_Fl,Onsys_Fl,Rural_Fl,Crash_Sev_ID,Pop_Group_ID,Located_Fl,Day_of_Week,Hwy_Dsgn_Lane_ID,Hwy_Dsgn_Hrt_ID,Hp_Shldr_Left,Hp_Shldr_Right,Hp_Median_Width,Base_Type_ID,Nbr_Of_Lane,Row_Width_Usual,Roadbed_Width,Surf_Width,Surf_Type_ID,Curb_Type_Left_ID,Curb_Type_Right_ID,Shldr_Type_Left_ID,Shldr_Width_Left,Shldr_Use_Left_ID,Shldr_Type_Right_ID,Shldr_Width_Right,Shldr_Use_Right_ID,Median_Type_ID,Median_Width,Rural_Urban_Type_ID,Func_Sys_ID,Adt_Curnt_Amt,Adt_Curnt_Year,Adt_Adj_Curnt_Amt,Pct_Single_Trk_Adt,Pct_Combo_Trk_Adt,Trk_Aadt_Pct,Curve_Type_ID,Curve_Lngth,Cd_Degr,Delta_Left_Right_ID,Dd_Degr,Feature_Crossed,Structure_Number,I_R_Min_Vert_Clear,Approach_Width,Bridge_Median_ID,Bridge_Loading_Type_ID,Bridge_Loading_In_1000_Lbs,Bridge_Srvc_Type_On_ID,Bridge_Srvc_Type_Under_ID,Culvert_Type_ID,Roadway_Width,Deck_Width,Bridge_Dir_Of_Traffic_ID,Bridge_Rte_Struct_Func_ID,Bridge_IR_Struct_Func_ID,CrossingNumber,RRCo,Poscrossing_ID,WDCode_ID,Standstop,Yield,Incap_Injry_Cnt.y,Nonincap_Injry_Cnt.y,Poss_Injry_Cnt.y,Non_Injry_Cnt.y,Unkn_Injry_Cnt.y,Tot_Injry_Cnt.y,Death_Cnt.y,MPO_ID,Unit_ID,Unit_Prsn_ID,Count,BikePath
N LAMAR BLVD,AUS_1476986621,1146,13,48,453,1503,3,4.85E+11,1500US484530015033,Block Group 3,G5030,S,1163063,0,30.3278302,-97.719638,14769866,AUS_14769866,30.32780477,-97.72516246,2,1,3,16,5,24,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,0,0,1,0,0,0,N,N,N,N,N,N,N,11/22/2015,3:37 PM,227,22,N,N,NA,NA,19,NA,,1,5900,N,LAMAR,BLVD,N,N,40,N,N,,Y,19,NA,,1,800,,OLD KOENIG,LN,NA,NA,,,,NA,11,1,0,NA,1,1,8,3:37 PM,DISPATCH,3:42 PM,11/22/2015,Y,74,NA,NA,121,8,5,2,2,64,54,1,5,1,21,21,227,22,30.32780477,-97.72516246,,NA,NA,NA,5900,NA,NA,NA,NA,NA,,NA,NA,UNKNOWN,NA,NA,NA,NA,N,N,N,5,9,Y,SUN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,0,0,90,NA,NA,31,No
N LAMAR BLVD,AUS_1287240721,1173,442,48,453,1504,1,4.85E+11,1500US484530015041,Block Group 1,G5030,S,766394,0,30.3455684,-97.7184735,12872407,AUS_12872407,30.33788585,-97.71889461,2,1,3,16,1,31,2,2,4,11,1,4,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,8/28/2012,8:28 AM,227,22,N,N,NA,NA,19,NA,,7,7121,N,LAMAR,BLVD,N,N,5,N,N,,N,19,NA,,NA,,,AIRPORT,BLVD,NA,NA,,,,NA,11,1,0,NA,1,1,1,8:28 AM,DISPATCH,8:30 AM,8/28/2012,Y,74,NA,140,95,8,5,4,3,64,54,1,1,1,11,21,227,22,30.33788585,-97.71889461,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,1,9,Y,TUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,90,128724072,1287240721,31,No
N LAMAR BLVD,AUS_1312068321,1118,43,48,453,1503,1,4.85E+11,1500US484530015031,Block Group 1,G5030,S,641563,0,30.3200143,-97.7196087,13120683,AUS_13120683,30.32318,-97.72808,2,1,3,16,2,25,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,11/30/2012,12:34 PM,227,22,N,N,NA,NA,19,NA,,1,5500,N,LAMAR,BLVD,N,N,40,N,N,,N,19,NA,,NA,,,STARK,ST,NA,NA,,,,NA,11,1,0,NA,2,1,11,12:36 PM,RADIO,12:42 PM,11/30/2012,Y,74,NA,NA,281,8,5,3,3,64,13,1,5,1,32,21,227,22,30.32318,-97.72808,,NA,NA,NA,5500,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,FRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,131206832,1312068321,31,No
N LAMAR BLVD,AUS_1265076021,1039,379,48,453,204,3,4.85E+11,1500US484530002043,Block Group 3,G5030,S,759174,0,30.3071776,-97.744565,12650760,AUS_12650760,30.3078967,-97.74140001,2,1,3,16,2,29,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,4/6/2012,12:35 PM,227,22,N,N,NA,NA,19,NA,,1,3900,N,LAMAR,BLVD,N,N,40,N,N,,Y,19,NA,,NA,1000,W,40TH,ST,NA,NA,,,,NA,11,1,4,NA,1,1,5,12:36 PM,DISPATCH,12:38 PM,4/6/2012,Y,74,NA,NA,125,8,5,1,3,64,54,1,2,1,21,21,227,22,30.3078967,-97.74140001,,NA,NA,NA,4005,NA,NA,NA,NA,NA,,NA,NA,UNKNOWN,NA,NA,NA,NA,Y,N,N,2,9,Y,FRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,126507602,1265076021,31,No
N LAMAR BLVD,AUS_1424536721,1140,13,48,453,1503,3,4.85E+11,1500US484530015033,Block Group 3,G5030,S,1163063,0,30.3278302,-97.719638,14245367,AUS_14245367,30.32689477,-97.72573519,2,1,3,16,1,51,3,1,4,11,1,4,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,1/24/2015,5:38 AM,227,22,N,Y,NA,NA,19,NA,,1,5800,N,LAMAR,BLVD,N,N,40,N,N,,N,19,NA,,1,800,,OLD KOENIG,LN,NA,NA,,,,NA,11,4,0,NA,1,1,20,5:38 AM,DISPATCH,5:47 AM,1/24/2015,Y,74,NA,NA,121,8,5,4,1,64,3,1,5,1,21,21,227,22,30.32689477,-97.72573519,,NA,NA,NA,5800,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,1,9,Y,SAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,90,NA,NA,31,No
N LAMAR BLVD,AUS_1233001121,1154,574,48,453,1505,4,4.85E+11,1500US484530015054,Block Group 4,G5030,S,503507,0,30.3315451,-97.7268189,12330011,AUS_12330011,30.33031454,-97.72359591,2,1,3,16,1,27,1,1,4,11,1,5,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,10/18/2011,6:25 PM,227,22,N,Y,NA,NA,11,111,,7,6200,,AIRPORT,BLVD,N,N,40,N,N,,Y,19,NA,,7,100,,DENSON,DR,NA,NA,,,,NA,11,1,4,NA,1,1,5,6:25 PM,DISPATCHED,6:30 PM,10/18/2011,Y,74,NA,NA,NA,8,5,1,3,64,54,1,2,1,21,21,227,22,30.33031454,-97.72359591,,NA,NA,NA,6191,NA,NA,NA,NA,NA,,NA,NA,UNKNOWN,NA,NA,NA,NA,Y,N,N,1,9,Y,TUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,90,123300112,1233001121,31,No
N LAMAR BLVD,AUS_1372506221,1182,442,48,453,1504,1,4.85E+11,1500US484530015041,Block Group 1,G5030,S,766394,0,30.3455684,-97.7184735,13725062,AUS_13725062,30.34236,-97.71596,2,1,3,16,2,58,1,1,4,11,1,97,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,3/1/2014,3:07 PM,227,22,N,N,NA,NA,19,NA,,1,NA,N,N LAMAR BLVD,BLVD,N,N,40,N,N,,Y,19,NA,,1,,W,W CRESTLAND DR,DR,NA,NA,,,,NA,11,1,2,NA,1,1,15,3:07 PM,DISPATCH,3:12 PM,3/1/2014,Y,74,NA,121,95,8,5,1,3,64,54,1,5,1,21,21,227,22,30.34236,-97.71596,,NA,NA,NA,7499,NA,NA,NA,NA,NA,,NA,NA,UNKNOWN,NA,NA,NA,NA,Y,N,N,2,9,Y,SAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,137250622,1372506221,31,No
N LAMAR BLVD,AUS_1330336811,1115,43,48,453,1503,1,4.85E+11,1500US484530015031,Block Group 1,G5030,S,641563,0,30.3200143,-97.7196087,13303368,AUS_13303368,30.3229603,-97.72822908,1,1,3,16,1,40,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,5/20/2013,5:08 PM,227,22,N,Y,NA,NA,19,NA,,1,NA,N,LAMAR,BLVD,N,N,35,N,N,,Y,19,NA,,NA,,,NELROY,BLVD,NA,NA,,,,NA,11,1,2,NA,1,1,20,5:08 PM,DISPATCH,5:13 PM,5/20/2013,Y,74,NA,75,95,8,5,1,1,64,54,1,5,1,21,21,227,22,30.3229603,-97.72822908,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,UNKNOWN,NA,NA,NA,NA,Y,N,N,1,9,Y,MON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,90,133033681,1330336811,31,No
N LAMAR BLVD,AUS_1437824021,1134,43,48,453,1503,1,4.85E+11,1500US484530015031,Block Group 1,G5030,S,641563,0,30.3200143,-97.7196087,14378240,AUS_14378240,30.32584668,-97.72639296,2,1,3,16,2,27,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,4/10/2015,2:31 PM,227,22,N,N,NA,NA,19,NA,,1,5600,N,LAMAR,BLVD,N,N,-1,N,N,,N,19,NA,,NA,,W,KOENIG,LN,NA,NA,,,,NA,11,1,0,NA,1,1,1,2:31 PM,DISPATCH,2:37 PM,4/10/2015,Y,74,NA,NA,84,8,5,3,2,64,13,1,1,1,32,21,227,22,30.32584668,-97.72639296,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,FRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,NA,NA,31,No
N LAMAR BLVD,AUS_1285038211,1129,334,48,453,205,2,4.85E+11,1500US484530002052,Block Group 2,G5030,S,651799,0,30.3250641,-97.7308921,12850382,AUS_12850382,30.32562842,-97.72654222,1,1,3,16,2,23,1,1,4,11,1,3,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,8/15/2012,10:30 PM,227,22,N,N,NA,NA,19,NA,,1,5636,N,LAMAR,BLVD,N,N,40,N,N,,N,19,NA,,NA,,W,KOENIG,LN,NA,NA,,,,NA,11,4,0,NA,1,1,20,12:29 AM,DISPATCHED,12:32 AM,8/16/2012,N,74,NA,84,95,8,5,4,1,64,25,1,1,1,21,21,227,22,30.32562842,-97.72654222,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,WED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,90,128503821,1285038211,31,No
N LAMAR BLVD,AUS_1366439821,1125,43,48,453,1503,1,4.85E+11,1500US484530015031,Block Group 1,G5030,S,641563,0,30.3200143,-97.7196087,13664398,AUS_13664398,30.32464005,-97.72716527,2,1,3,16,2,NA,1,2,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,1/12/2014,8:50 AM,227,22,N,N,NA,NA,19,NA,,1,5500,N,LAMAR,BLVD,N,N,45,N,N,,N,19,NA,,NA,,W,KOENIG,LN,NA,NA,,,,NA,11,1,0,NA,8,1,20,8:50 AM,DISPATCH,8:50 AM,1/12/2014,Y,74,NA,121,95,8,5,4,1,64,54,1,2,1,21,21,227,22,30.32464005,-97.72716527,,NA,NA,NA,5610,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,SUN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,3,0,1,0,90,136643982,1366439821,31,No
N LAMAR BLVD,AUS_1215002611,1104,334,48,453,205,2,4.85E+11,1500US484530002052,Block Group 2,G5030,S,651799,0,30.3250641,-97.7308921,12150026,AUS_12150026,30.3211,-97.72939,1,1,3,16,5,65,4,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,0,0,1,0,0,0,N,N,N,N,N,N,N,6/26/2011,2:25 PM,227,22,N,Y,30.32075,-97.72995,19,NA,,1,5300,N,LAMAR,BLVD,N,N,40,N,N,"4 LANE, 2 WAY ,UNDIVIDED",Y,19,NA,,1,800,W,NORTH LOOP,BLVD,NA,NA,,,2 LANE LOCAL,NA,11,1,4,NA,1,1,5,2:25 PM,DISPATCH,2:38 PM,6/26/2011,Y,74,216,10,14,8,5,1,1,64,54,1,5,1,21,21,227,22,30.3211,-97.72939,,NA,NA,NA,5299,NA,NA,NA,NA,NA,,NA,NA,W NORTH LOOP BLVD,NA,NA,NA,NA,Y,N,N,2,9,Y,SUN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,121500261,1215002611,31,No
N LAMAR BLVD,AUS_1475919721,682,246,48,453,1200,3,4.85E+11,1500US484530012003,Block Group 3,G5030,S,278895,0,30.2745143,-97.7577556,14759197,AUS_14759197,30.27157131,-97.75398449,2,1,3,16,2,40,2,1,4,11,1,2,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,11/12/2015,11:00 PM,227,22,N,Y,NA,NA,19,NA,,1,600,N,N LAMAR BLVD,BLVD,N,N,35,N,N,,Y,19,NA,,1,1000,W,W 6TH ST,ST,NA,NA,,,,NA,11,3,4,NA,1,1,5,11:00 PM,BY CITIZEN,11:00 PM,11/12/2015,Y,74,NA,NA,67,8,5,2,1,64,54,1,5,1,21,21,227,22,30.27157131,-97.75398449,,NA,NA,NA,601,NA,NA,NA,NA,NA,,NA,NA,UNKNOWN,NA,NA,NA,NA,Y,N,N,2,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,0,2,0,90,NA,NA,31,No
N LAMAR BLVD,AUS_1410394321,988,379,48,453,204,3,4.85E+11,1500US484530002043,Block Group 3,G5030,S,759174,0,30.3071776,-97.744565,14103943,AUS_14103943,30.30269,-97.74472,2,1,3,16,2,26,4,2,4,11,1,97,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,10/21/2014,10:30 AM,227,1792,Y,N,NA,NA,19,NA,,1,3400,N,LAMAR,BLVD,N,N,35,N,N,,Y,19,NA,,1,900,W,34TH,ST,NA,NA,,,,NA,11,1,0,NA,1,1,5,10:30 AM,DISPATCH,10:37 AM,10/21/2014,Y,74,1061,10,14,8,5,2,2,64,3,1,5,1,21,21,227,22,30.30269,-97.74472,,NA,NA,NA,3399,NA,NA,NA,NA,NA,,NA,NA,W 34TH ST,NA,NA,NA,NA,Y,N,N,2,9,Y,TUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,141039432,1410394321,31,No
N LAMAR BLVD,AUS_1412927421,1117,43,48,453,1503,1,4.85E+11,1500US484530015031,Block Group 1,G5030,S,641563,0,30.3200143,-97.7196087,14129274,AUS_14129274,30.32318,-97.72808,2,1,3,16,0,NA,NA,0,4,11,1,5,N,4,NA,NA,4,97,97,,,0,0,0,0,1,0,0,N,N,N,N,N,N,N,10/29/2014,4:52 PM,227,1792,Y,N,NA,NA,19,NA,,1,5500,N,LAMAR,BLVD,N,N,45,N,N,,N,19,NA,,NA,,,HOUSTON,ST,NA,NA,,,,NA,11,1,0,NA,8,1,1,4:52 PM,DISPATCH,4:55 PM,10/29/2014,Y,74,NA,121,95,8,5,4,1,64,54,1,5,1,21,21,227,22,30.32318,-97.72808,,NA,NA,NA,5500,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,3,9,Y,WED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,90,141292742,1412927421,31,No
N LAMAR BLVD,AUS_1208135921,1103,334,48,453,205,2,4.85E+11,1500US484530002052,Block Group 2,G5030,S,651799,0,30.3250641,-97.7308921,12081359,AUS_12081359,30.3211,-97.72939,2,1,3,16,1,27,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,5/24/2011,4:23 PM,227,22,N,N,NA,NA,19,NA,,1,5300,N,LAMAR,BLVD,N,N,45,N,N,LOCAL ROAD,Y,19,NA,,1,700,W,NORTH LOOP,BLVD,NA,NA,,,,NA,11,1,4,NA,1,1,5,4:23 PM,DISPATCH,4:28 PM,5/24/2011,Y,74,NA,140,95,8,5,1,3,64,54,1,5,1,21,21,227,22,30.3211,-97.72939,,NA,NA,NA,5299,NA,NA,NA,NA,NA,,NA,NA,W NORTH LOOP BLVD,NA,NA,NA,NA,Y,N,N,1,9,Y,TUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,90,120813592,1208135921,31,No
N LAMAR BLVD,AUS_1276286321,1164,574,48,453,1505,4,4.85E+11,1500US484530015054,Block Group 4,G5030,S,503507,0,30.3315451,-97.7268189,12762863,AUS_12762863,30.33399,-97.72128,2,1,3,16,2,48,3,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,6/15/2012,5:05 PM,227,22,N,N,NA,NA,19,NA,,1,NA,N,LAMAR,BLVD,N,N,0,N,N,,Y,19,NA,,NA,,,BRENTWOOD,ST,NA,NA,,,,NA,11,1,4,NA,1,1,5,5:05 PM,DISPATCH,5:10 PM,6/15/2012,Y,74,NA,140,178,8,5,2,1,64,54,1,5,1,21,21,227,22,30.33399,-97.72128,,NA,NA,NA,6601,NA,NA,NA,NA,NA,,NA,NA,BRENTWOOD ST,NA,NA,NA,NA,Y,N,N,2,9,Y,FRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,127628632,1276286321,31,No
N LAMAR BLVD,AUS_1420395321,1136,334,48,453,205,2,4.85E+11,1500US484530002052,Block Group 2,G5030,S,651799,0,30.3250641,-97.7308921,14203953,AUS_14203953,30.3259,-97.72637,2,1,3,16,2,53,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,12/18/2014,9:33 PM,227,1792,Y,N,NA,NA,19,NA,,1,NA,N,LAMAR,BLVD,N,N,-1,N,N,,Y,19,NA,,1,,W,KOENIG,LN,NA,NA,,,,NA,12,4,4,NA,1,1,5,9:33 PM,DISPATCH,9:35 PM,12/18/2014,Y,74,NA,121,95,8,5,2,3,64,54,1,5,1,21,21,227,22,30.3259,-97.72637,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,W KOENIG LN,NA,NA,NA,NA,Y,N,N,2,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,90,142039532,1420395321,31,No
